country,name,releaseDate,issue,produce,theaterCount,tickets,ticketChangeRate,amounts,totalTickets,totalAmounts,start,end
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",11,1567,1.111859838,350897,1769610,449656220,2023-07-10 00:00:00,2023-07-16 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",10,742,-0.166292135,164787,1768043,449305323,2023-07-03 00:00:00,2023-07-09 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",11,890,0.123737374,214465,1767301,449140536,2023-06-26 00:00:00,2023-07-02 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",11,792,-0.26394052,192092,1766411,448926071,2023-06-19 00:00:00,2023-06-25 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",12,1076,-0.606005126,268057,1765619,448733979,2023-06-12 00:00:00,2023-06-18 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",21,2731,-0.442311619,617113,1764543,448465922,2023-06-05 00:00:00,2023-06-11 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",19,4897,0.061795317,1119381,1761812,447848809,2023-05-29 00:00:00,2023-06-04 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",19,4612,1.662817552,1046714,1756915,446729428,2023-05-22 00:00:00,2023-05-28 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",14,1732,0.04652568,400251,1752303,445682714,2023-05-15 00:00:00,2023-05-21 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",12,1655,0.267228178,393758,1750571,445282463,2023-05-08 00:00:00,2023-05-14 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",9,1306,-0.213726671,322416,1748916,444888705,2023-05-01 00:00:00,2023-05-07 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",14,1661,-0.640553993,416149,1747610,444566289,2023-04-24 00:00:00,2023-04-30 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",27,4621,1.20678128,1568571,1745949,444150140,2023-04-17 00:00:00,2023-04-23 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",29,2094,-0.584688616,510028,1741328,442581569,2023-04-10 00:00:00,2023-04-16 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",52,5042,0.121690768,1255117,1739234,442071541,2023-04-03 00:00:00,2023-04-09 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",59,4495,-0.341777713,1115346,1734192,440816424,2023-03-27 00:00:00,2023-04-02 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",69,6829,-0.053893045,1668357,1729697,439701078,2023-03-20 00:00:00,2023-03-26 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",84,7218,-0.368448683,1804743,1722868,438032721,2023-03-13 00:00:00,2023-03-19 00:00:00
美國,蜘蛛人：無家日,2021-12-15T00:00:00,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,99,342606,-0.383247525,85473332,1723400,436688861,2021-12-27 00:00:00,2022-01-02 00:00:00
美國,不可能的任務：致命清算 第一章,2023-07-08T00:00:00,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,1,98,-0.395061728,5390,1542794,436332292,2023-11-20 00:00:00,2023-11-26 00:00:00
美國,不可能的任務：致命清算 第一章,2023-07-08T00:00:00,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,3,162,-0.598014888,12982,1542696,436326902,2023-11-13 00:00:00,2023-11-19 00:00:00
美國,不可能的任務：致命清算 第一章,2023-07-08T00:00:00,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,5,403,-0.373250389,40787,1542534,436313920,2023-11-06 00:00:00,2023-11-12 00:00:00
美國,不可能的任務：致命清算 第一章,2023-07-08T00:00:00,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,6,643,-0.320295983,67775,1542131,436273133,2023-10-30 00:00:00,2023-11-05 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",90,11429,-0.672023417,2906753,1715650,436227978,2023-03-06 00:00:00,2023-03-12 00:00:00
美國,不可能的任務：致命清算 第一章,2023-07-08T00:00:00,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,6,946,-0.275095785,92430,1541488,436205358,2023-10-23 00:00:00,2023-10-29 00:00:00
美國,不可能的任務：致命清算 第一章,2023-07-08T00:00:00,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,9,1305,-0.38674812,160176,1540542,436112928,2023-10-16 00:00:00,2023-10-22 00:00:00
美國,不可能的任務：致命清算 第一章,2023-07-08T00:00:00,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,8,2128,0.554419284,230897,1539237,435952752,2023-10-09 00:00:00,2023-10-15 00:00:00
美國,不可能的任務：致命清算 第一章,2023-07-08T00:00:00,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,14,1369,1.112654321,177757,1537109,435721855,2023-10-02 00:00:00,2023-10-08 00:00:00
美國,不可能的任務：致命清算 第一章,2023-07-08T00:00:00,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,18,648,-0.600985222,167345,1535740,435544098,2023-09-25 00:00:00,2023-10-01 00:00:00
美國,不可能的任務：致命清算 第一章,2023-07-08T00:00:00,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,32,1624,-0.33442623,440728,1535092,435376753,2023-09-18 00:00:00,2023-09-24 00:00:00
美國,不可能的任務：致命清算 第一章,2023-07-08T00:00:00,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,49,2440,-0.60176269,674874,1533468,434936025,2023-09-11 00:00:00,2023-09-17 00:00:00
美國,不可能的任務：致命清算 第一章,2023-07-08T00:00:00,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,71,6127,-0.469707461,1660276,1531028,434261151,2023-09-04 00:00:00,2023-09-10 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",96,34847,-0.178311208,8797344,1704221,433321225,2023-02-27 00:00:00,2023-03-05 00:00:00
美國,不可能的任務：致命清算 第一章,2023-07-08T00:00:00,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,78,11554,-0.516791435,3167658,1524901,432600875,2023-08-28 00:00:00,2023-09-03 00:00:00
美國,不可能的任務：致命清算 第一章,2023-07-08T00:00:00,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,85,23911,-0.366864375,6535616,1513347,429433217,2023-08-21 00:00:00,2023-08-27 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",99,42409,-0.346780032,10586304,1669374,424523881,2023-02-20 00:00:00,2023-02-26 00:00:00
美國,不可能的任務：致命清算 第一章,2023-07-08T00:00:00,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,94,37766,-0.419957302,10443373,1489436,422897601,2023-08-14 00:00:00,2023-08-20 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",102,64923,-0.52231591,16159506,1626965,413937577,2023-02-13 00:00:00,2023-02-19 00:00:00
美國,不可能的任務：致命清算 第一章,2023-07-08T00:00:00,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,98,65109,-0.404989719,17961010,1451670,412454228,2023-08-07 00:00:00,2023-08-13 00:00:00
美國,捍衛戰士: 獨行俠,2022-05-23T00:00:00,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,97,318327,-0.188932401,82859681,1512457,409011235,2022-06-13 00:00:00,2022-06-19 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",103,135912,-0.370751559,34385238,1562042,397778071,2023-02-06 00:00:00,2023-02-12 00:00:00
美國,不可能的任務：致命清算 第一章,2023-07-08T00:00:00,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,100,109425,-0.45350893,30203592,1386561,394493218,2023-07-31 00:00:00,2023-08-06 00:00:00
美國,不可能的任務：致命清算 第一章,2023-07-08T00:00:00,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,100,200232,-0.402281832,56602449,1277136,364289626,2023-07-24 00:00:00,2023-07-30 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",103,215991,-0.600798805,55022958,1426130,363392833,2023-01-30 00:00:00,2023-02-05 00:00:00
中華民國,關於我和鬼變成家人的那件事,2023-02-10T00:00:00,威視股份有限公司,"伯樂影業股份有限公司 ,金盞花大影業股份有限公司 ,中環國際娛樂事業股份有限公司 ,良人行影業有限公司 ,宏將影業有限公司 ,聚星文創娛樂事業股份有限公司 ,滿滿額娛樂股份有限公司 ,東森電視事業股份有限公司 ,眾合千澄影視文化傳媒有限公司,瀚草影視文化事業股份有限公司,英雄旅程股份有限公司 ",1,4,-0.96875,440,1471446,362898690,2023-07-24 00:00:00,2023-07-30 00:00:00
中華民國,關於我和鬼變成家人的那件事,2023-02-10T00:00:00,威視股份有限公司,"伯樂影業股份有限公司 ,金盞花大影業股份有限公司 ,中環國際娛樂事業股份有限公司 ,良人行影業有限公司 ,宏將影業有限公司 ,聚星文創娛樂事業股份有限公司 ,滿滿額娛樂股份有限公司 ,東森電視事業股份有限公司 ,眾合千澄影視文化傳媒有限公司,瀚草影視文化事業股份有限公司,英雄旅程股份有限公司 ",3,128,-0.64738292,8595,1471442,362898250,2023-07-17 00:00:00,2023-07-23 00:00:00
中華民國,關於我和鬼變成家人的那件事,2023-02-10T00:00:00,威視股份有限公司,"伯樂影業股份有限公司 ,金盞花大影業股份有限公司 ,中環國際娛樂事業股份有限公司 ,良人行影業有限公司 ,宏將影業有限公司 ,聚星文創娛樂事業股份有限公司 ,滿滿額娛樂股份有限公司 ,東森電視事業股份有限公司 ,眾合千澄影視文化傳媒有限公司,瀚草影視文化事業股份有限公司,英雄旅程股份有限公司 ",2,363,-0.429245283,22580,1471314,362889655,2023-07-10 00:00:00,2023-07-16 00:00:00
中華民國,關於我和鬼變成家人的那件事,2023-02-10T00:00:00,威視股份有限公司,"伯樂影業股份有限公司 ,金盞花大影業股份有限公司 ,中環國際娛樂事業股份有限公司 ,良人行影業有限公司 ,宏將影業有限公司 ,聚星文創娛樂事業股份有限公司 ,滿滿額娛樂股份有限公司 ,東森電視事業股份有限公司 ,眾合千澄影視文化傳媒有限公司,瀚草影視文化事業股份有限公司,英雄旅程股份有限公司 ",5,636,-0.196969697,71615,1470951,362867075,2023-07-03 00:00:00,2023-07-09 00:00:00
中華民國,關於我和鬼變成家人的那件事,2023-02-10T00:00:00,威視股份有限公司,"伯樂影業股份有限公司 ,金盞花大影業股份有限公司 ,中環國際娛樂事業股份有限公司 ,良人行影業有限公司 ,宏將影業有限公司 ,聚星文創娛樂事業股份有限公司 ,滿滿額娛樂股份有限公司 ,東森電視事業股份有限公司 ,眾合千澄影視文化傳媒有限公司,瀚草影視文化事業股份有限公司,英雄旅程股份有限公司 ",5,792,-0.388416988,84961,1470315,362795460,2023-06-26 00:00:00,2023-07-02 00:00:00
中華民國,關於我和鬼變成家人的那件事,2023-02-10T00:00:00,威視股份有限公司,"伯樂影業股份有限公司 ,金盞花大影業股份有限公司 ,中環國際娛樂事業股份有限公司 ,良人行影業有限公司 ,宏將影業有限公司 ,聚星文創娛樂事業股份有限公司 ,滿滿額娛樂股份有限公司 ,東森電視事業股份有限公司 ,眾合千澄影視文化傳媒有限公司,瀚草影視文化事業股份有限公司,英雄旅程股份有限公司 ",5,1295,1.045813586,134329,1469523,362710499,2023-06-19 00:00:00,2023-06-25 00:00:00
中華民國,關於我和鬼變成家人的那件事,2023-02-10T00:00:00,威視股份有限公司,"伯樂影業股份有限公司 ,金盞花大影業股份有限公司 ,中環國際娛樂事業股份有限公司 ,良人行影業有限公司 ,宏將影業有限公司 ,聚星文創娛樂事業股份有限公司 ,滿滿額娛樂股份有限公司 ,東森電視事業股份有限公司 ,眾合千澄影視文化傳媒有限公司,瀚草影視文化事業股份有限公司,英雄旅程股份有限公司 ",6,633,1.301818182,74153,1468228,362576170,2023-06-12 00:00:00,2023-06-18 00:00:00
中華民國,關於我和鬼變成家人的那件事,2023-02-10T00:00:00,威視股份有限公司,"伯樂影業股份有限公司 ,金盞花大影業股份有限公司 ,中環國際娛樂事業股份有限公司 ,良人行影業有限公司 ,宏將影業有限公司 ,聚星文創娛樂事業股份有限公司 ,滿滿額娛樂股份有限公司 ,東森電視事業股份有限公司 ,眾合千澄影視文化傳媒有限公司,瀚草影視文化事業股份有限公司,英雄旅程股份有限公司 ",5,275,0.113360324,70357,1467595,362502017,2023-06-05 00:00:00,2023-06-11 00:00:00
中華民國,關於我和鬼變成家人的那件事,2023-02-10T00:00:00,威視股份有限公司,"伯樂影業股份有限公司 ,金盞花大影業股份有限公司 ,中環國際娛樂事業股份有限公司 ,良人行影業有限公司 ,宏將影業有限公司 ,聚星文創娛樂事業股份有限公司 ,滿滿額娛樂股份有限公司 ,東森電視事業股份有限公司 ,眾合千澄影視文化傳媒有限公司,瀚草影視文化事業股份有限公司,英雄旅程股份有限公司 ",6,247,-0.304225352,60640,1467320,362431660,2023-05-29 00:00:00,2023-06-04 00:00:00
中華民國,關於我和鬼變成家人的那件事,2023-02-10T00:00:00,威視股份有限公司,"伯樂影業股份有限公司 ,金盞花大影業股份有限公司 ,中環國際娛樂事業股份有限公司 ,良人行影業有限公司 ,宏將影業有限公司 ,聚星文創娛樂事業股份有限公司 ,滿滿額娛樂股份有限公司 ,東森電視事業股份有限公司 ,眾合千澄影視文化傳媒有限公司,瀚草影視文化事業股份有限公司,英雄旅程股份有限公司 ",8,355,-0.483260553,88287,1467073,362371020,2023-05-22 00:00:00,2023-05-28 00:00:00
中華民國,關於我和鬼變成家人的那件事,2023-02-10T00:00:00,威視股份有限公司,"伯樂影業股份有限公司 ,金盞花大影業股份有限公司 ,中環國際娛樂事業股份有限公司 ,良人行影業有限公司 ,宏將影業有限公司 ,聚星文創娛樂事業股份有限公司 ,滿滿額娛樂股份有限公司 ,東森電視事業股份有限公司 ,眾合千澄影視文化傳媒有限公司,瀚草影視文化事業股份有限公司,英雄旅程股份有限公司 ",12,687,-0.336231884,169091,1466718,362282733,2023-05-15 00:00:00,2023-05-21 00:00:00
中華民國,關於我和鬼變成家人的那件事,2023-02-10T00:00:00,威視股份有限公司,"伯樂影業股份有限公司 ,金盞花大影業股份有限公司 ,中環國際娛樂事業股份有限公司 ,良人行影業有限公司 ,宏將影業有限公司 ,聚星文創娛樂事業股份有限公司 ,滿滿額娛樂股份有限公司 ,東森電視事業股份有限公司 ,眾合千澄影視文化傳媒有限公司,瀚草影視文化事業股份有限公司,英雄旅程股份有限公司 ",13,1035,-0.2591267,243260,1466031,362113642,2023-05-08 00:00:00,2023-05-14 00:00:00
中華民國,關於我和鬼變成家人的那件事,2023-02-10T00:00:00,威視股份有限公司,"伯樂影業股份有限公司 ,金盞花大影業股份有限公司 ,中環國際娛樂事業股份有限公司 ,良人行影業有限公司 ,宏將影業有限公司 ,聚星文創娛樂事業股份有限公司 ,滿滿額娛樂股份有限公司 ,東森電視事業股份有限公司 ,眾合千澄影視文化傳媒有限公司,瀚草影視文化事業股份有限公司,英雄旅程股份有限公司 ",23,1397,-0.356813996,341010,1464996,361870382,2023-05-01 00:00:00,2023-05-07 00:00:00
中華民國,關於我和鬼變成家人的那件事,2023-02-10T00:00:00,威視股份有限公司,"伯樂影業股份有限公司 ,金盞花大影業股份有限公司 ,中環國際娛樂事業股份有限公司 ,良人行影業有限公司 ,宏將影業有限公司 ,聚星文創娛樂事業股份有限公司 ,滿滿額娛樂股份有限公司 ,東森電視事業股份有限公司 ,眾合千澄影視文化傳媒有限公司,瀚草影視文化事業股份有限公司,英雄旅程股份有限公司 ",42,2172,-0.427064099,525139,1463599,361529372,2023-04-24 00:00:00,2023-04-30 00:00:00
中華民國,關於我和鬼變成家人的那件事,2023-02-10T00:00:00,威視股份有限公司,"伯樂影業股份有限公司 ,金盞花大影業股份有限公司 ,中環國際娛樂事業股份有限公司 ,良人行影業有限公司 ,宏將影業有限公司 ,聚星文創娛樂事業股份有限公司 ,滿滿額娛樂股份有限公司 ,東森電視事業股份有限公司 ,眾合千澄影視文化傳媒有限公司,瀚草影視文化事業股份有限公司,英雄旅程股份有限公司 ",63,3791,-0.50798183,934171,1461427,361004233,2023-04-17 00:00:00,2023-04-23 00:00:00
中華民國,關於我和鬼變成家人的那件事,2023-02-10T00:00:00,威視股份有限公司,"伯樂影業股份有限公司 ,金盞花大影業股份有限公司 ,中環國際娛樂事業股份有限公司 ,良人行影業有限公司 ,宏將影業有限公司 ,聚星文創娛樂事業股份有限公司 ,滿滿額娛樂股份有限公司 ,東森電視事業股份有限公司 ,眾合千澄影視文化傳媒有限公司,瀚草影視文化事業股份有限公司,英雄旅程股份有限公司 ",81,7705,-0.739158401,1910119,1457636,360070062,2023-04-10 00:00:00,2023-04-16 00:00:00
中華民國,關於我和鬼變成家人的那件事,2023-02-10T00:00:00,威視股份有限公司,"伯樂影業股份有限公司 ,金盞花大影業股份有限公司 ,中環國際娛樂事業股份有限公司 ,良人行影業有限公司 ,宏將影業有限公司 ,聚星文創娛樂事業股份有限公司 ,滿滿額娛樂股份有限公司 ,東森電視事業股份有限公司 ,眾合千澄影視文化傳媒有限公司,瀚草影視文化事業股份有限公司,英雄旅程股份有限公司 ",91,29539,0.040618615,7411081,1449931,358159943,2023-04-03 00:00:00,2023-04-09 00:00:00
美國,玩命關頭 X,2023-05-17T00:00:00,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,1,51,-0.514285714,2805,1336532,355042809,2023-10-02 00:00:00,2023-10-08 00:00:00
